-4.778344419256708164e+00,1.192548355476819069e+02,-1.094898332149959330e+01
-6.629465145097332979e+00,1.189706421232817206e+02,-9.878768985477476505e+00
-5.876974419532434268e+00,1.211453091240536395e+02,-1.044615555912515958e+01
-3.782787764584870871e+00,1.212689349738171245e+02,-1.126746695703464418e+01
-5.042113684847009836e+00,1.231455928821251149e+02,-1.095475240077679402e+01
-6.720812452939032511e+00,1.232178655328719685e+02,-9.695163096185160256e+00
-7.336179215827868916e+00,1.210041625150273319e+02,-8.994016814240794133e+00
-5.625692012269880138e+00,1.171257422436713256e+02,-1.055081439798808773e+01
-3.453819630026532472e+00,1.175950862012626601e+02,-1.113307619501400048e+01
-2.410922591778468238e+00,1.196223165538816176e+02,-1.125679001596877882e+01
-7.328000849225537294e+00,1.169038716598690542e+02,-9.106469737399059738e+00
-7.853630089929318103e+00,1.188785945184067856e+02,-8.096629881046897736e+00
-1.394994172684496547e+00,1.216927618126738651e+02,-1.129137618012654087e+01
-2.965291025493051791e+00,1.233736037937781589e+02,-1.143457994148951684e+01
-3.739213323564202440e+00,1.252968503856815801e+02,-1.143553464486381621e+01
-5.593616697596424103e+00,1.252456976088236331e+02,-1.066956749709190788e+01
-6.943140249218174631e+00,1.254659786770597520e+02,-9.305721984692375770e+00
-7.771063998708253706e+00,1.231077496369661617e+02,-7.925288346978431875e+00
-8.105240515894323039e+00,1.209061560070552304e+02,-7.019327085663965349e+00
-6.508287746171744104e+00,1.150708315888865911e+02,-9.948835659405233400e+00
-4.343529616622776146e+00,1.153945829889355821e+02,-1.094322207962331639e+01
-2.156596331734021987e+00,1.158653386462286079e+02,-1.111082206119210802e+01
-1.055748396931049271e+00,1.179559796532774669e+02,-1.109243791948754954e+01
3.859003098468161141e-02,1.201241941577269898e+02,-1.102705838610182276e+01
-7.909451842501116658e+00,1.149008408682391860e+02,-8.163379504371022222e+00
-8.216603722560700263e+00,1.169876310787175129e+02,-7.032741776418003354e+00
-8.315914223691912355e+00,1.190395361699788737e+02,-5.853479892405928808e+00
-9.087105638001418129e-01,1.238193809911385017e+02,-1.134157982966869582e+01
1.104330327471561901e+00,1.223937196826043703e+02,-1.092830951564557296e+01
-1.587487563809737878e+00,1.258633228521934200e+02,-1.151730540101175215e+01
-3.017600811066696309e+00,1.276262650736563415e+02,-1.160993162262094991e+01
-4.932080396103218689e+00,1.273308472294823019e+02,-1.111763499330900196e+01
-6.456308375670529287e+00,1.275277198198795645e+02,-9.837890139353810071e+00
-7.498649172320359213e+00,1.276536506142437588e+02,-8.081712935663018627e+00
-7.734178335728255860e+00,1.253292131123457125e+02,-7.685467702816740854e+00
-8.162026312609624412e+00,1.228427051550055893e+02,-5.958408751042844287e+00
-8.092792854510847178e+00,1.249286613364945140e+02,-5.821264013543322235e+00
-8.292125135003891145e+00,1.211172691653641635e+02,-4.727744496684965547e+00
-7.280191749536284007e+00,1.130369503796715378e+02,-9.234238175794249770e+00
-5.303166009910222911e+00,1.134556088713781747e+02,-1.063524236842417636e+01
-2.952746552456800622e+00,1.134957218191133421e+02,-1.105152895731908380e+01
-9.337775643636359035e-01,1.141869920895444608e+02,-1.092319366288903026e+01
2.208870122443471473e-01,1.160987359277295354e+02,-1.082510960239552489e+01
1.147846644449887599e+00,1.181714164844088231e+02,-1.073640607067736141e+01
2.238642024992430812e+00,1.204100548963716193e+02,-1.056656152579870422e+01
-8.450514454354493665e+00,1.149760551328049161e+02,-5.957589042439900950e+00
-8.346377625236856446e+00,1.128726871574579178e+02,-7.113550191246239329e+00
-8.436329149048415132e+00,1.170364463072354511e+02,-4.737218690704578350e+00
-8.307689495018465209e+00,1.189847181441916604e+02,-3.590375265638069635e+00
9.725754531042927198e-01,1.246640605023796553e+02,-1.107322991006319413e+01
2.987095402777818265e+00,1.244497651057581891e+02,-1.059232664091101483e+01
3.551115456629768907e+00,1.223693055018158447e+02,-1.030725050371584928e+01
-9.119593824674359084e-01,1.282393883809741624e+02,-1.153435226681780179e+01
4.289864083055254795e-01,1.266370225168943051e+02,-1.127324174688832237e+01
-2.281317824746093237e+00,1.299138689204129662e+02,-1.168400816831545086e+01
-4.367071866964517213e+00,1.295724167759026386e+02,-1.139139163920909148e+01
-6.012714985298671877e+00,1.295323821954283403e+02,-1.027089609865043940e+01
-7.214439724022335909e+00,1.297507977510881574e+02,-8.499723762746764777e+00
-7.948792965253073106e+00,1.272498052732739353e+02,-6.235662002641245039e+00
-7.770550567314202794e+00,1.297098570431920450e+02,-6.527095943981528592e+00
-8.176257171941308854e+00,1.236144956154029728e+02,-3.918017736673653939e+00
-8.087921444093156609e+00,1.262417443981842524e+02,-4.250726840145610197e+00
-8.153568618355070186e+00,1.211938368645301125e+02,-2.741593637088485469e+00
-7.992999965151476260e+00,1.111575744478707151e+02,-8.268284351655518449e+00
-6.271496345960695606e+00,1.115083979161931467e+02,-1.018917334519311879e+01
-4.258045850504103669e+00,1.115365211048510332e+02,-1.088774005313490889e+01
-2.009368398993177429e+00,1.112418648131310590e+02,-1.094434985143749550e+01
-2.087975995103290572e-01,1.123491890610138597e+02,-1.075224185013484757e+01
1.362680436162203357e+00,1.140813281390884271e+02,-1.050837652116310394e+01
2.526248848058235907e+00,1.160867827452229477e+02,-1.030093265569725602e+01
3.101819277468232272e+00,1.182691721906536202e+02,-1.022817618278214624e+01
4.388477808120904378e+00,1.202335799852327369e+02,-9.932400790635668386e+00
-8.462402153673195926e+00,1.150505009732551258e+02,-3.724207525187183787e+00
-8.587831116277149235e+00,1.128453025403550072e+02,-5.029312290622261372e+00
-8.595540726691632827e+00,1.104803376322046944e+02,-6.121006980541483067e+00
-8.265390016858404465e+00,1.167779813566469329e+02,-2.368778803293595026e+00
-8.042587655253914392e+00,1.189501031357183223e+02,-1.450645026510371416e+00
2.486886513831831902e+00,1.267403779706515934e+02,-1.084484316945560778e+01
4.484422962981666316e+00,1.266757050290614757e+02,-1.030630870222838524e+01
5.136489214851106766e+00,1.244932350022504011e+02,-9.964924382696082716e+00
5.820166565605205733e+00,1.223681985859353603e+02,-9.594130666467211910e+00
4.403360362153208030e-02,1.303877162945748012e+02,-1.149620939317214052e+01
1.394961145224852039e+00,1.287405318721507115e+02,-1.121145225834360204e+01
-1.337225514242981639e+00,1.320883470141593250e+02,-1.169424936990352570e+01
-3.588830402416212095e+00,1.317201033536059072e+02,-1.163587174761832799e+01
-5.444270255786852530e+00,1.316005994898596612e+02,-1.073313540271134059e+01
-6.804015232597965479e+00,1.317497880922204843e+02,-9.150232294498049868e+00
-7.567465485634240707e+00,1.318972502601914698e+02,-7.138969230660616283e+00
-7.977510539746985430e+00,1.287406213533879509e+02,-4.744237897450267027e+00
-7.850736126879089838e+00,1.314772658944138470e+02,-4.957317213889391283e+00
-7.967280011501779668e+00,1.232082873387138449e+02,-1.855201198540635588e+00
-7.957019461297035079e+00,1.254520481717256928e+02,-2.316906099610970493e+00
-7.904950111935190371e+00,1.277192775080989975e+02,-2.675919546873039234e+00
-7.807502562699083271e+00,1.209752557281612582e+02,-6.949519431394479696e-01
-8.201942559439693525e+00,1.089063658543312840e+02,-7.949560052121094067e+00
-7.153069171020607797e+00,1.098181928318090286e+02,-9.528545282694999230e+00
-5.482977232163523063e+00,1.094290748183903332e+02,-1.056911248126473879e+01
-3.568590833388714856e+00,1.093653586544277232e+02,-1.092610271205033357e+01
-1.590803843894353697e+00,1.088150194875059071e+02,-1.083890016258104083e+01
1.464339246365709002e-01,1.101961914836382732e+02,-1.061349421393744841e+01
1.859187708257207028e+00,1.117769701269489389e+02,-1.030070756065442694e+01
3.396736219519267408e+00,1.134266987034374381e+02,-9.951335068094934400e+00
4.880394689641761374e+00,1.177003718952829558e+02,-9.662097340534941736e+00
4.329831305373966543e+00,1.153434208993496384e+02,-9.741253746748132158e+00
6.285566297752796849e+00,1.200931469566736496e+02,-9.321054501871291365e+00
-8.457044263721353872e+00,1.131535944557579541e+02,-2.890591618825725462e+00
-8.147669788205840646e+00,1.145540431909342090e+02,-1.220338644011312645e+00
-8.622461578603545007e+00,1.110078407193897050e+02,-3.777695670154271212e+00
-8.647279915210368983e+00,1.077777499742677350e+02,-6.270805915922852414e+00
-8.717323318119364117e+00,1.088187680819139302e+02,-4.359199389159730487e+00
-7.849674889541993217e+00,1.169322106832695596e+02,-3.155527798977191267e-01
-7.473926909544688080e+00,1.191874202216117595e+02,7.199495649067797487e-01
3.579443776708650660e+00,1.289865964177474211e+02,-1.071851677443342510e+01
6.518209361023668436e+00,1.266914227352197457e+02,-9.652721680572351914e+00
5.591702262132021595e+00,1.289099728218301948e+02,-1.012412967283393073e+01
7.209714110105776896e+00,1.244772149054006434e+02,-9.249093569456231734e+00
7.877814579007938356e+00,1.221617268682003186e+02,-8.855148460913326858e+00
2.362772355344460617e+00,1.308688118117566432e+02,-1.109532205054719611e+01
9.278445877244081430e-01,1.325413468525381404e+02,-1.145056527459448503e+01
-5.077755513072252924e-01,1.343398906429116550e+02,-1.172336063650744720e+01
-2.707158193249100009e+00,1.338426144333523098e+02,-1.174301758713296451e+01
-4.751840447027653624e+00,1.336224009244191677e+02,-1.121028612848866857e+01
-6.334242399766846887e+00,1.337688123418859334e+02,-9.806981492663609856e+00
-7.269267513896089383e+00,1.340247137820933858e+02,-7.996453296925585263e+00
-7.704574888825562518e+00,1.337835486581623172e+02,-5.890719236812429926e+00
-7.870665843849441679e+00,1.299085235939029701e+02,-3.296359718766170399e+00
-7.760485888558410927e+00,1.316672099818393917e+02,-2.667235998587765167e+00
