-4.096160888671875000e+00,1.193593444824218750e+02,-1.156285381317138672e+01
-5.841981887817382812e+00,1.191594390869140625e+02,-1.034988307952880859e+01
-5.090391635894775391e+00,1.213191528320312500e+02,-1.099115180969238281e+01
-3.159931421279907227e+00,1.213342056274414062e+02,-1.194942283630371094e+01
-4.276257991790771484e+00,1.233347854614257812e+02,-1.155331325531005859e+01
-5.901193141937255859e+00,1.233498687744140625e+02,-1.015173149108886719e+01
-6.526210308074951172e+00,1.210970306396484375e+02,-9.367307662963867188e+00
-4.927377700805664062e+00,1.172218322753906250e+02,-1.108870410919189453e+01
-2.906359672546386719e+00,1.175368041992187500e+02,-1.187147140502929688e+01
-1.900891184806823730e+00,1.195308914184570312e+02,-1.208802223205566406e+01
-6.533648490905761719e+00,1.170611801147460938e+02,-9.503454208374023438e+00
-7.035645484924316406e+00,1.189027252197265625e+02,-8.427903175354003906e+00
-9.577606320381164551e-01,1.215859527587890625e+02,-1.222250080108642578e+01
-2.389378547668457031e+00,1.233952331542968750e+02,-1.219483470916748047e+01
-3.042070627212524414e+00,1.254293136596679688e+02,-1.214205646514892578e+01
-4.800739765167236328e+00,1.254355316162109375e+02,-1.122528362274169922e+01
-6.141778945922851562e+00,1.254768600463867188e+02,-9.734850883483886719e+00
-6.983725547790527344e+00,1.229341964721679688e+02,-8.215249061584472656e+00
-7.340490341186523438e+00,1.206606979370117188e+02,-7.258677959442138672e+00
-5.790890216827392578e+00,1.152059860229492188e+02,-1.041553974151611328e+01
-3.780663013458251953e+00,1.153647460937500000e+02,-1.159528636932373047e+01
-1.736642718315124512e+00,1.156845550537109375e+02,-1.198334407806396484e+01
-6.640211343765258789e-01,1.177447967529296875e+02,-1.207568931579589844e+01
4.017210006713867188e-01,1.198848342895507812e+02,-1.211170387268066406e+01
-7.126794338226318359e+00,1.149995193481445312e+02,-8.459547042846679688e+00
-7.435932636260986328e+00,1.168880767822265625e+02,-7.293532848358154297e+00
-7.575817108154296875e+00,1.187111053466796875e+02,-6.084314346313476562e+00
-4.590083062648773193e-01,1.236975250244140625e+02,-1.232299423217773438e+01
1.444111943244934082e+00,1.220766601562500000e+02,-1.210497665405273438e+01
-1.103865742683410645e+00,1.258058319091796875e+02,-1.241677284240722656e+01
-2.391849994659423828e+00,1.276956253051757812e+02,-1.236964321136474609e+01
-4.162446022033691406e+00,1.275173492431640625e+02,-1.171845340728759766e+01
-5.662425518035888672e+00,1.275641021728515625e+02,-1.030923271179199219e+01
-6.757232189178466797e+00,1.273269805908203125e+02,-8.383326530456542969e+00
-6.992087841033935547e+00,1.250044479370117188e+02,-7.940583705902099609e+00
-7.461917877197265625e+00,1.223670272827148438e+02,-6.151495456695556641e+00
-7.426488399505615234e+00,1.243446578979492188e+02,-5.992143154144287109e+00
-7.610147476196289062e+00,1.206009368896484375e+02,-4.941315650939941406e+00
-6.559577465057373047e+00,1.132006530761718750e+02,-9.607502937316894531e+00
-4.714686393737792969e+00,1.134688949584960938e+02,-1.119444370269775391e+01
-2.528180122375488281e+00,1.132834014892578125e+02,-1.184361362457275391e+01
-5.653367638587951660e-01,1.138932952880859375e+02,-1.194064617156982422e+01
5.661180615425109863e-01,1.157781677246093750e+02,-1.194176101684570312e+01
1.465670108795166016e+00,1.178145294189453125e+02,-1.192345046997070312e+01
2.554840087890625000e+00,1.199942016601562500e+02,-1.183552455902099609e+01
-7.687825202941894531e+00,1.148221282958984375e+02,-6.202055454254150391e+00
-7.561858177185058594e+00,1.129110565185546875e+02,-7.337427616119384766e+00
-7.707634449005126953e+00,1.166917343139648438e+02,-5.007775783538818359e+00
-7.657613277435302734e+00,1.185009613037109375e+02,-3.847000122070312500e+00
1.324285984039306641e+00,1.243601531982421875e+02,-1.223590755462646484e+01
3.275059223175048828e+00,1.239315490722656250e+02,-1.190908432006835938e+01
3.858195543289184570e+00,1.218201751708984375e+02,-1.166567230224609375e+01
-4.321537017822265625e-01,1.281460876464843750e+02,-1.252272605895996094e+01
7.775073051452636719e-01,1.263852081298828125e+02,-1.239184856414794922e+01
-1.719496846199035645e+00,1.299264068603515625e+02,-1.253294563293457031e+01
-3.632915258407592773e+00,1.296964416503906250e+02,-1.204274368286132812e+01
-5.230393409729003906e+00,1.295933074951171875e+02,-1.079101467132568359e+01
-6.475653171539306641e+00,1.294785766601562500e+02,-8.855588912963867188e+00
-7.298968315124511719e+00,1.266256484985351562e+02,-6.422280788421630859e+00
-7.164266109466552734e+00,1.290765533447265625e+02,-6.737368583679199219e+00
-7.575662136077880859e+00,1.229589614868164062e+02,-4.085766792297363281e+00
-7.513105869293212891e+00,1.255432052612304688e+02,-4.411116600036621094e+00
-7.573603630065917969e+00,1.206267089843750000e+02,-2.987617492675781250e+00
-7.249651908874511719e+00,1.113049774169921875e+02,-8.498048782348632812e+00
-5.653161048889160156e+00,1.116124877929687500e+02,-1.062724781036376953e+01
-3.775650024414062500e+00,1.114037475585937500e+02,-1.154114151000976562e+01
-1.679338812828063965e+00,1.109388885498046875e+02,-1.183365631103515625e+01
1.145070716738700867e-01,1.119937210083007812e+02,-1.183822822570800781e+01
1.691773295402526855e+00,1.136980056762695312e+02,-1.172768592834472656e+01
2.836003303527832031e+00,1.156428756713867188e+02,-1.160601043701171875e+01
3.425408840179443359e+00,1.178022155761718750e+02,-1.156844997406005859e+01
4.700390815734863281e+00,1.196273803710937500e+02,-1.134139633178710938e+01
-7.771902561187744141e+00,1.147092742919921875e+02,-4.008427143096923828e+00
-7.830676555633544922e+00,1.126659927368164062e+02,-5.276011466979980469e+00
-7.815767288208007812e+00,1.104539566040039062e+02,-6.299208164215087891e+00
-7.643150806427001953e+00,1.163621749877929688e+02,-2.735600233078002930e+00
-7.496143341064453125e+00,1.184764556884765625e+02,-1.797258973121643066e+00
2.767891168594360352e+00,1.262467422485351562e+02,-1.212719345092773438e+01
4.698060989379882812e+00,1.259299011230468750e+02,-1.169861698150634766e+01
5.373401641845703125e+00,1.237143478393554688e+02,-1.138625431060791016e+01
6.094701766967773438e+00,1.215602035522460938e+02,-1.104403686523437500e+01
4.139834642410278320e-01,1.301923065185546875e+02,-1.258520603179931641e+01
1.722728967666625977e+00,1.283742675781250000e+02,-1.240790748596191406e+01
-8.756164312362670898e-01,1.320347900390625000e+02,-1.265290546417236328e+01
-2.926341295242309570e+00,1.318023071289062500e+02,-1.235147666931152344e+01
-4.693048000335693359e+00,1.316728515625000000e+02,-1.129961013793945312e+01
-6.074477195739746094e+00,1.315561065673828125e+02,-9.556085586547851562e+00
-6.955714225769042969e+00,1.313205413818359375e+02,-7.390349388122558594e+00
-7.424697399139404297e+00,1.279785995483398438e+02,-4.926192760467529297e+00
