LC,-158.63036,32.739208,-545.55127
MC,-86.786255,12.619298,-548.51343
MM,-98.080582,-14.261811,-927.01184
LM,-145.06316,27.444466,-940.12994
FH,-168.46953,44.138222,-571.42542
TT,-135.11156,-10.371718,-566.36011
T1,-132.87152,-3.4276032,-556.88269
T2,-134.2196,-10.763314,-581.83435
T3,-130.74219,-9.4286633,-604.81
T4,-131.27087,-10.712075,-643.36633
T5,-129.17871,-11.862762,-671.4884
T6,-128.09569,-12.421549,-704.87909
T7,-133.6478,-10.994679,-734.38794
T8,-133.39537,-8.9621162,-772.93927
T9,-131.93297,-4.7745953,-815.38269
T10,-130.02777,-4.5105247,-849.41028
T11,-128.52657,-5.5791197,-878.83154
T12,-127.7607,-7.6544175,-905.07166
F1,-162.06718,46.027241,-593.47113
F2,-158.68405,45.735176,-621.15686
F3,-156.6044,46.429989,-644.56152
F4,-153.86972,44.813869,-679.68915
F5,-149.65131,43.053577,-729.73676
F6,-146.44223,43.355934,-762.8634
F7,-144.06401,40.116154,-801.50922
F8,-141.49376,37.629868,-831.95831
F9,-139.61411,32.048756,-873.6098
F10,-138.7865,29.384806,-912.82544
