LC,-156.087,19.516,-438.751
MC,-97.4397,-27.1257,-446.632
MM,-114.755,-12.6801,-811.768
LM,-146.415,43.48,-819.654
FH,-149.41,40.0102,-457.288
TT,-149.543,-26.6418,-475.849
T1,-149.075,-23.5565,-459.703
T2,-150.065,-25.7076,-483.322
T3,-145.239,-21.9132,-505.185
T4,-143.495,-18.1841,-537.427
T5,-137.836,-16.6088,-560.418
T6,-142.526,-13.1402,-586.545
T7,-144.101,-9.18248,-623.479
T8,-143.277,-4.3216,-659.037
T9,-139.792,0.695259,-701.423
T10,-139.11,0.685943,-738.864
T11,-139.708,-1.17888,-764.111
T12,-142.963,-3.06974,-789.309
F1,-148.366,41.8375,-467.052
F2,-142.507,38.8091,-507.633
F3,-141.863,38.2263,-542.97
F4,-140.666,37.6819,-579.808
F5,-142.507,36.9177,-615.832
F6,-141.957,34.6732,-653.757
F7,-140.871,33.7602,-691.214
F8,-138.447,36.1792,-736.873
F9,-139.998,36.4708,-772.279
F10,-144.911,39.7261,-807.563
