LC,-157.66946,22.65016,-573.73212
MC,-84.0737,-2.5128653,-579.1991
MM,-95.851936,-10.399535,-962.5979
LM,-151.10861,22.029469,-980.99988
FH,-165.41693,39.535759,-598.4715
TT,-137.39165,-17.107035,-601.23871
T1,-136.83951,-15.396191,-589.44397
T2,-137.5461,-15.938793,-632.62402
T3,-134.46992,-10.497945,-668.87714
T4,-129.61172,-8.515295,-709.09863
T5,-127.35252,-6.8695827,-751.51019
T6,-127.86039,-4.1433749,-781.20795
T7,-127.47787,-0.69807196,-814.54132
T8,-125.7988,-1.8614869,-846.448
T9,-126.76628,-0.98597026,-879.9198
T10,-127.89034,0.55986798,-909.21613
T11,-127.73725,-2.9357877,-927.31879
T12,-127.86443,-9.0613813,-946.60687
F1,-148.1541,46.612255,-633.63477
F2,-143.81256,47.404167,-672.43671
F3,-143.51952,46.757729,-705.91986
F4,-139.20438,45.556206,-760.02667
F5,-138.33873,43.218441,-799.8385
F6,-138.16443,41.175255,-833.63177
F7,-138.34032,38.601387,-865.67047
F8,-140.59123,32.445992,-906.10065
F9,-139.7019,28.533026,-935.93219
F10,-143.17288,24.372789,-962.82068
