LC,-153.239,15.9038,-420.465
MC,-93.9238,-3.77572,-424.69
MM,-112.23,-11.3397,-753.516
LM,-150.808,32.3859,-764.53
FH,-155.049,37.6893,-442.27
TT,-142.286,-18.6281,-454.894
T1,-140.09055,-16.547501,-437.42456
T2,-140.95633,-19.392334,-453.35986
T3,-139.12921,-16.858774,-471.54745
T4,-136.78325,-12.936724,-490.77466
T5,-135.89104,-11.032,-513.14026
T6,-134.74738,-10.328167,-538.29163
T7,-135.94255,-8.4336443,-567.51129
T8,-136.81699,-5.7747755,-596.16058
T9,-137.44286,-1.1833276,-632.86414
T10,-137.12888,-0.86509246,-670.67462
T11,-137.21817,-2.5325553,-702.63318
T12,-138.46649,-5.5224004,-727.51508
F1,-153.465,37.1761,-465.99
F2,-150.967,36.2639,-486.414
F3,-147.052,34.9707,-512.444
F4,-144.63,34.4649,-556.187
F5,-143.129,34.6985,-589.654
F6,-143.467,34.4912,-616.579
F7,-142.718,32.9074,-650.809
F8,-142.633,32.0384,-686.4
F9,-144.463,30.9827,-730.647
F10,-146.068,34.28,-760.292
