LC,-161.55707,21.065649,-568.3609
MC,-88.059143,7.4934564,-563.83899
MM,-73.968216,-20.628288,-970.55817
LM,-125.27856,17.548967,-981.98206
FH,-168.70328,27.820271,-594.09686
TT,-136.08788,-19.033415,-584.0675
T1,-136.57254,-17.338909,-581.0542
T2,-134.5029,-20.570889,-598.21918
T3,-133.02565,-20.550728,-621.08362
T4,-128.84039,-19.360991,-647.29889
T5,-122.46946,-19.011024,-678.11829
T6,-117.78082,-18.29497,-712.60834
T7,-117.63145,-20.006859,-741.36615
T8,-118.28627,-17.127258,-776.93604
T9,-113.11178,-13.701827,-821.4884
T10,-108.90143,-9.662302,-864.33533
T11,-107.08104,-11.738531,-906.40967
T12,-107.17751,-16.035244,-939.62024
F1,-156.88416,32.326488,-626.94116
F2,-153.68791,31.631824,-657.74384
F3,-146.26277,30.400787,-707.11633
F4,-140.45831,31.048962,-758.37903
F5,-135.59372,29.488512,-793.25104
F6,-131.35741,29.061245,-829.00195
F7,-127.08271,25.65946,-867.60638
F8,-123.92622,22.947773,-895.11713
F9,-121.87955,19.492283,-925.77399
F10,-120.32989,17.186153,-963.43713
