LC,-125.60193,30.801792,-475.39703
MC,-57.406319,1.3295944,-483.38348
MM,-92.977791,-11.663728,-857.70563
LM,-139.6353,33.563931,-866.24109
FH,-129.22861,47.490086,-499.87781
TT,-109.536,-11.442177,-500.3266
T1,-107.86313,-7.97962,-489.84213
T2,-110.11217,-12.721838,-516.17438
T3,-107.84988,-10.708263,-540.45215
T4,-106.78355,-8.7386026,-566.92389
T5,-110.24505,-8.8869381,-604.19824
T6,-110.75979,-7.372292,-632.71136
T7,-111.01822,-6.2651372,-665.92975
T8,-113.35626,-3.433367,-691.18689
T9,-113.71323,-0.44477096,-715.43347
T10,-115.25359,3.8333161,-755.29236
T11,-118.60415,2.2939563,-791.31494
T12,-122.69344,-1.7649206,-828.23981
F1,-121.95705,47.716457,-535.32001
F2,-121.49232,47.557049,-559.93024
F3,-120.97702,46.534115,-595.99634
F4,-121.33431,45.779854,-629.7337
F5,-122.33108,45.770103,-661.33209
F6,-122.67566,45.453899,-699.73553
F7,-122.55975,44.512623,-731.72528
F8,-124.81149,40.474686,-773.10815
F9,-126.86008,36.851612,-805.38141
F10,-131.084,32.345215,-843.22003
