LC,-159.27008,23.486258,-589.32452
MC,-75.457733,4.7397189,-598.9809
MM,-95.589554,-9.7841043,-988.95319
LM,-157.40198,25.832733,-1004.4125
FH,-166.66557,43.34993,-621.28149
TT,-127.48833,-22.370874,-616.09784
T1,-127.70377,-17.717508,-603.12549
T2,-127.03686,-24.020611,-628.31506
T3,-128.9324,-21.019793,-659.70215
T4,-130.96506,-19.027636,-682.53741
T5,-128.4548,-16.284674,-713.63098
T6,-125.47486,-15.401236,-735.46283
T7,-128.99873,-12.751144,-769.01862
T8,-132.09131,-7.9412594,-813.56671
T9,-133.08679,-3.0226915,-860.49841
T10,-132.26097,-2.8843443,-903.19989
T11,-130.3297,-5.4220276,-933.89008
T12,-130.51729,-11.829759,-962.55212
F1,-158.40085,47.453423,-647.33826
F2,-154.27066,47.889065,-675.93848
F3,-153.4505,47.126259,-706.44373
F4,-149.43748,45.419212,-741.65521
F5,-148.11537,44.420841,-773.53644
F6,-148.70607,41.250313,-807.65521
F7,-146.05287,39.870804,-863.08942
F8,-145.9301,36.645157,-906.99933
F9,-146.87021,31.134645,-951.80902
F10,-152.47269,27.222467,-985.15967
