LC,-154.69626,2.7483156,-522.0141
MC,-92.931068,-10.474852,-530.84833
MM,-123.42776,-9.5804863,-865.9967
LM,-167.30847,27.654823,-876.79913
FH,-162.69142,17.492905,-542.25549
TT,-139.7218,-30.792082,-544.07507
T1,-138.17685,-28.178431,-535.6142
T2,-140.29901,-31.330761,-555.84088
T3,-140.21083,-28.828415,-581.61047
T4,-140.2393,-24.162012,-612.04803
T5,-139.47516,-21.25312,-645.56812
T6,-140.73799,-16.136225,-685.45831
T7,-143.0027,-9.8009825,-717.22784
T8,-144.26346,-4.580677,-758.23273
T9,-144.28648,-3.7427509,-790.64478
T10,-144.50858,-5.3305774,-816.65985
T11,-149.5851,-5.4678268,-836.69202
T12,-152.10684,-6.8848681,-853.49762
F1,-162.35965,20.760731,-557.07391
F2,-158.22731,22.70573,-580.48389
F3,-156.92793,24.460968,-605.95605
F4,-157.28967,25.7276,-637.72711
F5,-158.2874,25.728626,-667.27521
F6,-158.58862,27.500891,-708.10358
F7,-158.74165,28.499521,-750.29559
F8,-159.49092,28.713825,-790.38763
F9,-158.29578,30.160782,-833.34686
F10,-163.74016,29.2745,-863.34851
